ticker,PHO US Equity,CHIM US Equity,KCE US Equity,ICLN US Equity,SPGP US Equity,FIW US Equity,IHF US Equity,PBD US Equity,IAI US Equity,SMH US Equity,XMHQ US Equity,XSD US Equity,QCLN US Equity,PICK US Equity,EWY US Equity,ARKG US Equity,PSI US Equity,MXI US Equity,KORU US Equity,LIT US Equity,ARKK US Equity,UGE US Equity,FAN US Equity,COPX US Equity,ARKQ US Equity,GRID US Equity,RTM US Equity,PBW US Equity,FXZ US Equity,YLCO US Equity
2005-05-17,,,,,,,,,,,,,,,31.18,,,,,,,,,,,,,64.15,,
2005-05-18,,,,,,,,,,,,,,,31.8,,,,,,,,,,,,,65.15,,
2005-05-19,,,,,,,,,,,,,,,32.17,,,,,,,,,,,,,65.45,,
2005-05-20,,,,,,,,,,,,,,,32.08,,,,,,,,,,,,,65.6,,
2005-05-23,,,,,,,,,,,,,,,32.15,,,,,,,,,,,,,65.15,,
2005-05-24,,,,,,,,,,,,,,,32.29,,,,,,,,,,,,,66.05,,
2005-05-25,,,,,,,,,,,,,,,31.75,,,,,,,,,,,,,66.3,,
2005-05-26,,,,,,,,,,,,,,,32.1,,,,,,,,,,,,,67.6,,
2005-05-27,,,,,,,,,,,,,,,32.29,,,,,,,,,,,,,67.6,,
2005-05-31,,,,,,,,,,,,,,,32.15,,,,,,,,,,,,,67.6,,
2005-06-01,,,,,,,,,,,,,,,32.44,,,,,,,,,,,,,67.75,,
2005-06-02,,,,,,,,,,,,,,,32.33,,,,,,,,,,,,,68.1,,
2005-06-03,,,,,,,,,,,,,,,32.35,,,,,,,,,,,,,67.55,,
2005-06-06,,,,,,,,,,,,,,,32.64,,,,,,,,,,,,,67.6,,
2005-06-07,,,,,,,,,,,,,,,32.33,,,,,,,,,,,,,67.15,,
2005-06-08,,,,,,,,,,,,,,,32.5,,,,,,,,,,,,,67.05,,
2005-06-09,,,,,,,,,,,,,,,32.8,,,,,,,,,,,,,67.85,,
2005-06-10,,,,,,,,,,,,,,,32.87,,,,,,,,,,,,,68.25,,
2005-06-13,,,,,,,,,,,,,,,32.77,,,,,,,,,,,,,68.75,,
2005-06-14,,,,,,,,,,,,,,,32.77,,,,,,,,,,,,,70.4,,
2005-06-15,,,,,,,,,,,,,,,33.27,,,,,,,,,,,,,71.35,,
2005-06-16,,,,,,,,,,,,,,,33.3,,,,,,,,,,,,,71.75,,
2005-06-17,,,,,,,,,,,,,,,33.42,,,,,,,,,,,,,72.95,,
2005-06-20,,,,,,,,,,,,,,,32.85,,,,,,,,,,,,,73.55,,
2005-06-21,,,,,,,,,,,,,,,32.79,,,,,,,,,,,,,73.5,,
2005-06-22,,,,,,,,,,,,,,,33.07,,,,,,,,,,,,,73.75,,
2005-06-23,,,,,,,,,,,,,,,33.0,,14.97,,,,,,,,,,,72.9,,
2005-06-24,,,,,,,,,,,,,,,32.68,,14.69,,,,,,,,,,,73.05,,
2005-06-27,,,,,,,,,,,,,,,32.4,,14.34,,,,,,,,,,,72.8,,
2005-06-28,,,,,,,,,,,,,,,32.5,,14.56,,,,,,,,,,,74.45,,
2005-06-29,,,,,,,,,,,,,,,32.25,,14.48,,,,,,,,,,,73.85,,
2005-06-30,,,,,,,,,,,,,,,32.0,,14.46,,,,,,,,,,,73.05,,
2005-07-01,,,,,,,,,,,,,,,32.4,,14.43,,,,,,,,,,,73.2,,
2005-07-05,,,,,,,,,,,,,,,32.09,,14.67,,,,,,,,,,,73.4,,
2005-07-06,,,,,,,,,,,,,,,31.81,,14.82,,,,,,,,,,,73.65,,
2005-07-07,,,,,,,,,,,,,,,31.99,,14.72,,,,,,,,,,,72.85,,
2005-07-08,,,,,,,,,,,,,,,32.35,,15.17,,,,,,,,,,,74.45,,
2005-07-11,,,,,,,,,,,,,,,33.41,,15.52,,,,,,,,,,,75.35,,
2005-07-12,,,,,,,,,,,,,,,33.74,,15.64,,,,,,,,,,,74.85,,
2005-07-13,,,,,,,,,,,,,,,33.7,,15.69,,,,,,,,,,,75.2,,
2005-07-14,,,,,,,,,,,,,,,34.55,,15.84,,,,,,,,,,,74.7,,
2005-07-15,,,,,,,,,,,,,,,34.15,,15.8,,,,,,,,,,,74.95,,
2005-07-18,,,,,,,,,,,,,,,34.15,,15.67,,,,,,,,,,,75.15,,
2005-07-19,,,,,,,,,,,,,,,34.8,,16.02,,,,,,,,,,,76.75,,
2005-07-20,,,,,,,,,,,,,,,34.62,,16.27,,,,,,,,,,,77.2,,
2005-07-21,,,,,,,,,,,,,,,35.2,,16.0,,,,,,,,,,,76.55,,
2005-07-22,,,,,,,,,,,,,,,35.13,,16.11,,,,,,,,,,,77.1,,
2005-07-25,,,,,,,,,,,,,,,35.28,,16.01,,,,,,,,,,,77.85,,
2005-07-26,,,,,,,,,,,,,,,35.25,,16.17,,,,,,,,,,,79.05,,
2005-07-27,,,,,,,,,,,,,,,35.35,,16.08,,,,,,,,,,,79.8,,
2005-07-28,,,,,,,,,,,,,,,36.03,,16.1,,,,,,,,,,,80.4,,
2005-07-29,,,,,,,,,,,,,,,35.99,,16.03,,,,,,,,,,,79.25,,
2005-08-01,,,,,,,,,,,,,,,36.47,,16.01,,,,,,,,,,,80.25,,
2005-08-02,,,,,,,,,,,,,,,36.96,,16.3,,,,,,,,,,,80.45,,
2005-08-03,,,,,,,,,,,,,,,36.75,,16.15,,,,,,,,,,,80.55,,
2005-08-04,,,,,,,,,,,,,,,36.35,,15.81,,,,,,,,,,,79.2,,
2005-08-05,,,,,,,,,,,,,,,35.25,,15.76,,,,,,,,,,,77.75,,
2005-08-08,,,,,,,,,,,,,,,35.6,,15.57,,,,,,,,,,,78.85,,
2005-08-09,,,,,,,,,,,,,,,36.43,,15.65,,,,,,,,,,,78.8,,
2005-08-10,,,,,,,,,,,,,,,36.5,,15.55,,,,,,,,,,,78.15,,
2005-08-11,,,,,,,,,,,,,,,37.3,,15.71,,,,,,,,,,,78.8,,
2005-08-12,,,,,,,,,,,,,,,37.32,,15.53,,,,,,,,,,,77.9,,
2005-08-15,,,,,,,,,,,,,,,37.2,,15.81,,,,,,,,,,,77.85,,
2005-08-16,,,,,,,,,,,,,,,36.2,,15.5,,,,,,,,,,,76.5,,
2005-08-17,,,,,,,,,,,,,,,36.6,,15.63,,,,,,,,,,,76.75,,
2005-08-18,,,,,,,,,,,,,,,35.46,,15.61,,,,,,,,,,,76.55,,
2005-08-19,,,,,,,,,,,,,,,35.43,,15.61,,,,,,,,,,,76.5,,
2005-08-22,,,,,,,,,,,,,,,36.48,,15.78,,,,,,,,,,,77.05,,
2005-08-23,,,,,,,,,,,,,,,36.1,,15.77,,,,,,,,,,,78.2,,
2005-08-24,,,,,,,,,,,,,,,34.95,,15.62,,,,,,,,,,,80.25,,
2005-08-25,,,,,,,,,,,,,,,35.54,,15.74,,,,,,,,,,,80.15,,
2005-08-26,,,,,,,,,,,,,,,34.71,,15.56,,,,,,,,,,,80.1,,
2005-08-29,,,,,,,,,,,,,,,34.71,,15.83,,,,,,,,,,,81.8,,
2005-08-30,,,,,,,,,,,,,,,34.35,,15.75,,,,,,,,,,,85.25,,
2005-08-31,,,,,,,,,,,,,,,35.1,,15.96,,,,,,,,,,,86.1,,
2005-09-01,,,,,,,,,,,,,,,35.91,,15.74,,,,,,,,,,,87.55,,
2005-09-02,,,,,,,,,,,,,,,36.6,,15.7,,,,,,,,,,,86.55,,
2005-09-06,,,,,,,,,,,,,,,37.15,,15.98,,,,,,,,,,,87.7,,
2005-09-07,,,,,,,,,,,,,,,37.7,,15.97,,,,,,,,,,,87.75,,
2005-09-08,,,,,,,,,,,,,,,37.4,,16.09,,,,,,,,,,,89.0,,
2005-09-09,,,,,,,,,,,,,,,38.1,,16.17,,,,,,,,,,,91.4,,
2005-09-12,,,,,,,,,,,,,,,37.95,,16.14,,,,,,,,,,,91.6,,
2005-09-13,,,,,,,,,,,,,,,37.71,,16.2,,,,,,,,,,,90.7,,
2005-09-14,,,,,,,,,,,,,,,38.17,,16.07,,,,,,,,,,,90.0,,
2005-09-15,,,,,,,,,,,,,,,38.55,,15.92,,,,,,,,,,,88.8,,
2005-09-16,,,,,,,,,,,,,,,38.72,,15.93,,,,,,,,,,,87.65,,
2005-09-19,,,,,,,,,,,,,,,39.25,,15.79,,,,,,,,,,,87.35,,
2005-09-20,,,,,,,,,,,,,,,38.8,,15.7,,,,,,,,,,,86.8,,
2005-09-21,,,,,,,,,,,,,,,39.11,,15.37,,,,,,,,,,,85.5,,
2005-09-22,,,,,,,,,,,,,,,39.42,,15.345999999999998,,,,,,,,,,,84.55,,
2005-09-23,,,,,,,,,,,,,,,38.6,,15.49,,,,,,,,,,,85.3,,
2005-09-26,,,,,,,,,,,,,,,39.25,,15.55,,,,,,,,,,,86.5,,
2005-09-27,,,,,,,,,,,,,,,39.2,,15.39,,,,,,,,,,,86.6,,
2005-09-28,,,,,,,,,,,,,,,39.69,,15.42,,,,,,,,,,,85.7,,
2005-09-29,,,,,,,,,,,,,,,39.7,,15.73,,,,,,,,,,,87.8,,
2005-09-30,,,,,,,,,,,,,,,39.45,,16.0,,,,,,,,,,,88.5,,
2005-10-03,,,,,,,,,,,,,,,39.17,,16.19,,,,,,,,,,,89.25,,
2005-10-04,,,,,,,,,,,,,,,39.58,,15.9,,,,,,,,,,,88.25,,
2005-10-05,,,,,,,,,,,,,,,38.7,,15.57,,,,,,,,,,,85.9,,
2005-10-06,,,,,,,,,,,,,,,37.42,,15.32,,,,,,,,,,,83.15,,
2005-10-07,,,,,,,,,,,,,,,38.36,,15.46,,,,,,,,,,,83.15,,
2005-10-10,,,,,,,,,,,,,,,38.64,,15.065999999999999,,,,,,,,,,,80.65,,
2005-10-11,,,,,,,,,,,,,,,39.38,,14.73,,,,,,,,,,,78.9,,
2005-10-12,,,,,,,,,,,,,,,37.9,,14.64,,,,,,,,,,,77.6,,
2005-10-13,,,,,,,,,,,,,,,37.23,,14.96,,,,,,,,,,,77.25,,
2005-10-14,,,,,,,,,,,,,,,37.55,,15.0,,,,,,,,,,,77.85,,
2005-10-17,,,,,,,,,,,,,,,37.03,,15.01,,,,,,,,,,,78.25,,
2005-10-18,,,,,,,,,,,,,,,36.46,,14.93,,,,,,,,,,,77.3,,
2005-10-19,,,,,,,,,,,,,,,36.46,,15.02,,,,,,,,,,,77.85,,
2005-10-20,,,,,,,,,,,,,,,35.7,,15.02,,,,,,,,,,,76.5,,
2005-10-21,,,,,,,,,,,,,,,36.92,,15.11,,,,,,,,,,,77.3,,
2005-10-24,,,,,,,,,,,,,,,37.41,,15.2401,,,,,,,,,,,78.45,,
2005-10-25,,,,,,,,,,,,,,,36.74,,15.07,,,,,,,,,,,78.4,,
2005-10-26,,,,,,,,,,,,,,,37.19,,15.0099,,,,,,,,,,,77.65,,
2005-10-27,,,,,,,,,,,,,,,36.45,,14.56,,,,,,,,,,,75.45,,
2005-10-28,,,,,,,,,,,,,,,36.55,,14.69,,,,,,,,,,,75.55,,
2005-10-31,,,,,,,,,,,,,,,37.25,,15.0399,,,,,,,,,,,77.35,,
2005-11-01,,,,,,,,,,,,,,,37.95,,14.86,,,,,,,,,,,77.25,,
2005-11-02,,,,,,,,,,,,,,,39.17,,15.39,,,,,,,,,,,78.4,,
2005-11-03,,,,,,,,,,,,,,,39.24,,15.68,,,,,,,,,,,78.5,,
2005-11-04,,,,,,,,,,,,,,,38.6,,15.6,,,,,,,,,,,79.2,,
2005-11-07,,,,,,,,,,,,,,,38.63,,15.86,,,,,,,,,,,79.6,,
2005-11-08,,,,,,,,,,,,,,,38.61,,15.75,,,,,,,,,,,79.8,,
2005-11-09,,,,,,,,,,,,,,,39.05,,15.8,,,,,,,,,,,79.85,,
2005-11-10,,,,,,,,,,,,,,,39.35,,15.9699,,,,,,,,,,,79.15,,
2005-11-11,,,,,,,,,,,,,,,40.21,,15.95,,,,,,,,,,,79.9,,
2005-11-14,,,,,,,,,,,,,,,40.36,,16.07,,,,,,,,,,,79.9,,
2005-11-15,,,53.83,,,,,,,,,,,,39.88,,15.9801,,,,,,,,,,,80.35,,
2005-11-16,,,,,,,,,,,,,,,40.3,,15.88,,,,,,,,,,,79.6,,
2005-11-17,,,54.49,,,,,,,,,,,,40.74,,16.1,,,,,,,,,,,80.5,,
2005-11-18,,,54.599,,,,,,,,,,,,40.81,,16.49,,,,,,,,,,,81.0,,
2005-11-21,,,55.39,,,,,,,,,,,,40.38,,16.57,,,,,,,,,,,82.2,,
2005-11-22,,,55.61,,,,,,,,,,,,39.54,,16.76,,,,,,,,,,,82.2,,
2005-11-23,,,56.12,,,,,,,,,,,,41.0,,16.75,,,,,,,,,,,82.5,,
2005-11-25,,,56.35,,,,,,,,,,,,40.88,,16.92,,,,,,,,,,,82.7,,
2005-11-28,,,55.5,,,,,,,,,,,,40.5,,16.6,,,,,,,,,,,81.5494,,
2005-11-29,,,55.31,,,,,,,,,,,,40.48,,16.56,,,,,,,,,,,80.55,,
2005-11-30,,,54.44,,,,,,,,,,,,40.79,,16.77,,,,,,,,,,,80.8,,
2005-12-01,,,55.45,,,,,,,,,,,,41.85,,17.3,,,,,,,,,,,83.0,,
2005-12-02,,,55.67,,,,,,,,,,,,41.53,,17.4,,,,,,,,,,,82.85,,
2005-12-05,,,55.42,,,,,,,,,,,,41.62,,17.1,,,,,,,,,,,82.8,,
2005-12-06,15.5,,55.44,,,,,,,,,,,,42.4,,17.22,,,,,,,,,,,82.55,,
2005-12-07,15.26,,54.86,,,,,,,,,,,,42.2,,17.03,,,,,,,,,,,81.95,,
2005-12-08,15.23,,54.8,,,,,,,,,,,,42.2,,16.79,,,,,,,,,,,82.25,,
2005-12-09,15.4499,,,,,,,,,,,,,,42.39,,17.02,,,,,,,,,,,83.1,,
2005-12-12,15.52,,55.08,,,,,,,,,,,,42.85,,17.05,,,,,,,,,,,83.8,,
2005-12-13,15.7,,54.83,,,,,,,,,,,,43.32,,17.1999,,,,,,,,,,,82.95,,
2005-12-14,15.78,,55.5,,,,,,,,,,,,43.32,,17.12,,,,,,,,,,,82.6994,,
2005-12-15,15.61,,55.33,,,,,,,,,,,,43.2,,16.95,,,,,,,,,,,82.9,,
2005-12-16,15.61,,55.29,,,,,,,,,,,,42.8,,16.86,,,,,,,,,,,82.05,,
2005-12-19,15.27,,55.33,,,,,,,,,,,,42.99,,16.42,,,,,,,,,,,81.05,,
2005-12-20,15.3,,55.13,,,,,,,,,,,,43.31,,16.46,,,,,,,,,,,81.15,,
2005-12-21,15.31,,55.14,,,,,,,,,,,,44.2,,16.6,,,,,,,,,,,81.355,,
2005-12-22,15.4,,55.24,,,,,,,,,,,,44.14,,16.82,,,,,,,,,,,81.9,,
2005-12-23,15.53,,55.6,,,,,,,,,,,,44.41,,16.89,,,,,,,,,,,81.8,,
2005-12-27,15.37,,55.23,,,,,,,,,,,,44.49,,16.62,,,,,,,,,,,80.25,,
2005-12-28,15.46,,55.08,,,,,,,,,,,,44.74,,16.72,,,,,,,,,,,82.2,,
2005-12-29,15.31,,54.99,,,,,,,,,,,,44.85,,16.57,,,,,,,,,,,81.8994,,
2005-12-30,15.2,,54.65,,,,,,,,,,,,44.75,,16.43,,,,,,,,,,,80.95,,
2006-01-03,15.41,,55.45,,,,,,,,,,,,46.41,,16.93,,,,,,,,,,,82.5,,
2006-01-04,15.7,,55.59,,,,,,,,,,,,46.55,,17.2701,,,,,,,,,,,84.0,,
2006-01-05,15.66,,55.55,,,,,,,,,,,,46.38,,17.68,,,,,,,,,,,84.15,,
2006-01-06,15.79,,56.49,,,,,,,,,,,,47.32,,17.95,,,,,,,,,,,84.95,,
2006-01-09,15.96,,57.04,,,,,,,,,,,,47.47,,18.16,,,,,,,,,,,86.0,,
2006-01-10,16.08,,57.06,,,,,,,,,,,,46.57,,18.26,,,,,,,,,,,86.5,,
2006-01-11,16.2,,57.75,,,,,,,,,,,,46.7,,18.61,,,,,,,,,,,88.0,,
2006-01-12,16.21,,57.48,,,,,,,,,,,,46.36,,18.38,,,,,,,,,,,89.6,,
2006-01-13,16.31,,57.33,,,,,,,,,,,,46.69,,18.26,,,,,,,,,,,89.95,,
2006-01-17,16.16,,56.95,,,,,,,,,,,,45.38,,18.0,,,,,,,,,,,90.2,,
2006-01-18,16.19,,56.63,,,,,,,,,,,,44.59,,17.92,,,,,,,,,,,91.15,,
2006-01-19,16.49,,57.4,,,,,,,,,,,,45.58,,18.65,,,,,,,,,,,91.95,,
2006-01-20,16.17,,56.44,,,,,,,,,,,,43.45,,18.0,,,,,,,,,,,91.0,,
2006-01-23,16.21,,57.01,,,,,,,,,,,,44.22,,17.99,,,,,,,,,,,93.45,,
2006-01-24,16.46,,57.56,,,,,,,,,,,,45.63,,18.35,,,,,,,,,,,96.0,,
2006-01-25,16.48,,57.57,,,,,,,,,,,,46.32,,18.4,,,,,,,,,,,93.75,,
2006-01-26,16.67,,59.2,,,,,,,,,,,,47.18,,19.02,,,,,,,,,,,96.95,,
2006-01-27,16.95,,59.1501,,,,,,,,,,,,48.04,,19.25,,,,,,,,,,,96.6,,
2006-01-30,17.18,,59.48,,,,,,,,,,,,47.86,,19.37,,,,,,,,,,,100.7,,
2006-01-31,17.04,,59.49,,,,,,,,,,,,48.21,,19.26,,,,,,,,,,,102.4,,
2006-02-01,16.99,,59.32,,,,,,,,,,,,47.5,,19.61,,,,,,,,,,,100.0,,
2006-02-02,16.84,,59.03,,,,,,,,,,,,46.63,,19.45,,,,,,,,,,,100.1,,
2006-02-03,16.75,,59.07,,,,,,,,,,,,45.65,,19.13,,,,,,,,,,,100.1,,
2006-02-06,16.73,,59.39,,,,,,,,,26.71,,,46.76,,19.56,,,,,,,,,,,101.2,,
2006-02-07,16.56,,58.48,,,,,,,,,26.82,,,45.34,,19.33,,,,,,,,,,,98.3,,
2006-02-08,16.72,,58.96,,,,,,,,,27.33,,,45.56,,19.68,,,,,,,,,,,99.6,,
2006-02-09,16.65,,58.78,,,,,,,,,27.17,,,45.59,,19.55,,,,,,,,,,,99.35,,
2006-02-10,16.79,,58.72,,,,,,,,,26.99,,,46.05,,19.39,,,,,,,,,,,98.55,,
2006-02-13,16.46,,58.51,,,,,,,,,26.835,,,44.4,,19.1501,,,,,,,,,,,99.0,,
2006-02-14,16.6,,59.53,,,,,,,,,26.77,,,45.96,,19.33,,,,,,,,,,,98.1,,
2006-02-15,16.98,,60.12,,,,,,,,,26.6649,,,44.82,,19.4,,,,,,,,,,,98.8,,
2006-02-16,17.17,,60.67,,,,,,,,,27.385,,,45.55,,19.62,,,,,,,,,,,99.75,,
2006-02-17,17.17,,60.59,,,,,,,,,27.04,,,45.73,,19.47,,,,,,,,,,,99.75,,
2006-02-21,17.12,,60.46,,,,,,,,,26.435,,,46.21,,19.1,,,,,,,,,,,100.5,,
2006-02-22,17.22,,61.47,,,,,,,,,26.75,,,46.09,,19.26,,,,,,,,,,,100.5,,
2006-02-23,17.33,,61.26,,,,,,,,,26.35,,,46.6,,19.0205,,,,,,,,,,,100.9,,
2006-02-24,17.68,,61.5,,,,,,,,,26.54,,,47.11,,19.1099,,,,,,,,,,,102.95,,
2006-02-27,17.9,,61.7,,,,,,,,,26.815,,,47.58,,19.29,,,,,,,,,,,104.7,,
2006-02-28,17.66,,60.8101,,,,,,,,,26.615,,,46.41,,19.11,,,,,,,,,,,102.3,,
2006-03-01,17.87,,61.44,,,,,,,,,27.6949,,,47.24,,19.85,,,,,,,,,,,104.65,,
2006-03-02,17.84,,61.48,,,,,,,,,27.79,,,46.86,,19.76,,,,,,,,,,,104.6,,
2006-03-03,17.77,,61.6,,,,,,,,,27.525,,,45.55,,19.54,,,,,,,,,,,103.65,,
2006-03-06,17.52,,61.07,,,,,,,,,27.065,,,45.1,,19.29,,,,,,,,,,,101.4,,
2006-03-07,17.36,,60.41,,,,,,,,,26.525,,,43.35,,18.89,,,,,,,,,,,98.7,,
2006-03-08,17.32,,60.25,,,,,,,,,26.54,,,44.14,,18.87,,,,,,,,,,,96.05,,
2006-03-09,17.17,,59.9,,,,,,,,,26.22,,,43.75,,18.69,,,,,,,,,,,96.5,,
2006-03-10,17.33,,60.53,,,,,,,,,26.02,,,44.71,,18.65,,,,,,,,,,,96.85,,
2006-03-13,17.37,,60.32,,,,,,,,,25.9145,,,45.15,,18.67,,,,,,,,,,,97.85,,
2006-03-14,17.65,,61.82,,,,,,,,,26.35,,,45.69,,19.04,,,,,,,,,,,98.95,,
2006-03-15,17.8,,61.82,,,,,,,,,26.65,,,45.73,,19.29,,,,,,,,,,,100.3,,
2006-03-16,17.86,,61.63,,,,,,,,,26.025,,,45.3,,18.65,,,,,,,,,,,100.3,,
2006-03-17,17.8,,59.57,,,,,,,,,26.02,,,45.9,,18.64,,,,,,,,,,,100.0,,
2006-03-20,17.65,,59.73,,,,,,,,,26.115,,,46.45,,18.72,,,,,,,,,,,99.75,,
2006-03-21,17.69,,58.75,,,,,,,,,26.25,,,45.45,,18.72,,,,,,,,,,,98.75,,
2006-03-22,17.86,,59.36,,,,,,,,,26.285,,,45.13,,18.78,,,,,,,,,,,100.4,,
2006-03-23,17.93,,58.95,,,,,,,,,26.455,,,44.69,,19.02,,,,,,,,,,,100.35,,
2006-03-24,18.19,,59.06,,,,,,,,,26.68,,,44.95,,19.29,,,,,,,,,,,102.25,,
2006-03-27,18.17,,59.5,,,,,,,,,26.79,,,45.59,,19.363,,,,,,,,,,,103.5,,
2006-03-28,18.09,,58.8,,,,,,,,,26.375,,,45.02,,19.07,,,,,,,,,,,103.0,,
2006-03-29,17.95,,59.7,,,,,,,,,27.13,,,45.84,,19.6,,,,,,,,,,,105.25,,
2006-03-30,17.95,,59.75,,,,,,,,,,,,45.76,,19.67,,,,,,,,,,,106.35,,
2006-03-31,18.08,,59.9,,,,,,,,,27.035,,,46.65,,19.6,,,,,,,,,,,106.2,,
2006-04-03,18.02,,59.84,,,,,,,,,27.44,,,47.64,,19.86,,,,,,,,,,,106.2,,
2006-04-04,18.0,,60.71,,,,,,,,,27.25,,,48.45,,19.84,,,,,,,,,,,105.75,,
2006-04-05,18.14,,60.88,,,,,,,,,27.865,,,49.12,,20.26,,,,,,,,,,,107.25,,
2006-04-06,18.18,,61.11,,,,,,,,,28.26,,,49.09,,20.4,,,,,,,,,,,106.9,,
2006-04-07,17.93,,60.84,,,,,,,,,27.805,,,48.75,,20.08,,,,,,,,,,,106.8,,
2006-04-10,17.78,,61.02,,,,,,,,,27.45,,,48.72,,19.8,,,,,,,,,,,105.5,,
2006-04-11,17.49,,59.878,,,,,,,,,27.1,,,47.52,,19.57,,,,,,,,,,,105.25,,
2006-04-12,17.63,,60.2,,,,,,,,,27.32,,,47.41,,19.6899,,,,,,,,,,,105.5,,
2006-04-13,17.68,,60.49,,,,,,,,,27.405,,,48.33,,19.84,,,,,,,,,,,107.5,,
2006-04-17,17.68,,60.4,,,,,,,,,27.135,,,49.21,,19.61,,,,,,,,,,,109.65,,
2006-04-18,18.16,,62.32,,,,,,,,,27.89,,,50.3,,20.31,,,,,,,,,,,113.3,,
2006-04-19,18.42,,62.79,,,,,,,,,28.28,,,50.39,,20.74,,,,,,,,,,,116.35,,
2006-04-20,18.41,,62.73,,,,,,,,,28.035,,,50.24,,20.44,,,,,,,,,,,115.25,,
2006-04-21,18.65,,62.36,,,,,,,,,27.305,,,50.58,,20.08,,,,,,,,,,,114.5,,
2006-04-24,18.48,,61.87,,,,,,,,,27.485,,,50.11,,20.1,,,,,,,,,,,117.5,,
2006-04-25,18.52,,61.19,,,,,,,,,27.505,,,49.86,,20.42,,,,,,,,,,,116.75,,
2006-04-26,18.49,,61.57,,,,,,,,,27.355,,,50.97,,20.1,,,,,,,,,,,115.0,,
2006-04-27,18.27,,61.49,,,,,,,,,27.745,,,50.54,,20.38,,,,,,,,,,,113.85,,
2006-04-28,18.31,,60.4,,,,,,,,,27.705,,,49.6,,20.17,,,,,,,,,,,111.65,,
2006-05-01,18.22,,59.0,,,,,,,,,27.585,,,49.9,,20.07,,,,,,,,,,,113.25,,
2006-05-02,18.5,,59.6,,,,,,,,,27.67,,,50.68,,20.13,,,,,,,,,,,115.45,,
2006-05-03,18.51,,59.56,,,,,,,,,27.825,,,50.64,,20.59,,,,,,,,,,,116.8,,
2006-05-04,18.66,,59.8982,,,,,,,,,28.24,,,51.08,,20.92,,,,,,,,,,,116.8,,
2006-05-05,18.82,,61.47,,,,48.85,,51.03,,,28.345,,,51.5,,20.8678,,,,,,,,,,,117.95,,
2006-05-08,18.83,,61.357,,,,49.07,,51.06,,,28.315,,,52.15,,20.7652,,,,,,,,,,,119.25,,
2006-05-09,18.92,,61.45,,,,48.21,,51.08,,,28.085,,,51.7,,20.58,,,,,,,,,,,119.05,,
2006-05-10,18.81,,60.81,,,,48.96,,50.93,,,27.395,,,51.73,,20.1,,,,,,,,,,,118.8,,
2006-05-11,18.35,,59.5799,,,,48.5,,49.59,,,26.63,,,50.76,,19.4,,,,,,,,,,,116.1,,
2006-05-12,18.07,,58.65,,,,48.88,,48.74,,,26.44,,,49.82,,19.13,,,,,,,,,,,111.25,,
2006-05-15,17.76,,57.9099,,,,49.04,,47.39,,,26.09,,,48.77,,18.9,,,,,,,,,,,105.5,,
2006-05-16,17.72,,57.96,,,,50.04,,47.92,,,26.01,,,48.45,,18.79,,,,,,,,,,,106.45,,
2006-05-17,17.32,,56.38,,,,50.03,,46.21,,,25.55,,,47.47,,18.37,,,,,,,,,,,103.1,,
2006-05-18,17.19,,56.04,,,,49.71,,45.76,,,25.145,,,46.99,,18.08,,,,,,,,,,,103.5,,
2006-05-19,17.22,,56.91,,,,49.3,,46.4,,,25.685,,,47.85,,18.43,,,,,,,,,,,101.85,,
2006-05-22,16.92,,55.91,,,,49.18,,45.18,,,24.96,,,45.63,,17.94,,,,,,,,,,,98.25,,
2006-05-23,16.99,,55.45,,,,48.68,,44.76,,,24.695,,,45.85,,17.7,,,,,,,,,,,100.0,,
2006-05-24,16.86,,55.31,,,,48.15,,44.36,,,24.845,,,45.65,,17.77,,,,,,,,,,,99.0,,
2006-05-25,17.22,,56.25,,,,48.75,,45.53,,,24.86,,,46.01,,17.9,,,,,,,,,,,103.4,,
2006-05-26,17.3701,,57.32,,,,48.98,,46.38,,,25.0,,,46.54,,17.98,,,,,,,,,,,104.5,,
2006-05-30,16.98,,56.0,,,,48.74,,45.01,,,24.395,,,44.44,,17.56,,,,,,,,,,,101.9,,
2006-05-31,17.17,,56.77,,,,49.0848,,45.73,,,24.76,,,45.3,,17.96,,,,,,,,,,,103.6,,
2006-06-01,17.59,,57.33,,,,50.32,,46.44,,,25.385,,,45.82,,18.5,,,,,,,,,,,105.8,,
2006-06-02,17.71,,57.52,,,,50.47,,46.64,,,25.315,,,45.86,,18.38,,,,,,,,,,,106.35,,
2006-06-05,17.25,,56.06,,,,49.65,,45.24,,,24.54,,,44.45,,17.76,,,,,,,,,,,103.6,,
2006-06-06,16.96,,55.64,,,,49.51,,44.72,,,24.225,,,44.3,,17.65,,,,,,,,,,,101.5494,,
2006-06-07,16.82,,55.98,,,,50.02,,44.9,,,23.745,,,43.59,,17.24,,,,,,,,,,,100.65,,
2006-06-08,16.63,,55.63,,,,50.09,,44.65,,,23.6,,,42.28,,17.05,,,,,,,,,,,98.25,,
2006-06-09,16.57,,55.78,,,,49.86,,44.91,,,23.58,,,41.99,,17.03,,,,,,,,,,,96.75,,
2006-06-12,16.04,,54.2971,,,,48.86,,43.03,,,22.86,,,41.4,,16.44,,,,,,,,,,,92.0,,
2006-06-13,15.69,,52.25,,,,48.87,,41.0,,,22.735,,,40.06,,16.34,,,,,,,,,,,88.25,,
2006-06-14,15.79,,52.08,,,,48.18,,41.03,,,22.795,,,41.68,,16.61,,,,,,,,,,,89.9,,
